ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
RWA,0.00016649793767616413,0.0001663244871311415,0.00016615105886611808,0.00016597095307061563,0.00016579667455450593,0.0001656006906116473,0.00016542201640560602,0.00016522902886642978,0.00016503704640682105,0.000164843159846659,0.00016440150946052477,0.00016392549014857617,0.00016343636848840714,0.0001629144484909765,0.00016243249479752132,0.00016187377090363448,0.00016129987160177524,0.00016070839364579892,0.00016049712136888213,0.0001603193562654146,0.00016014143526080338,0.00015992386212618405,0.00015972103948194016,0.00015952037382313934,0.00015931806653773196,0.00015912712329982994,0.00015892581080491006,0.0001587252583480723,0.00015849324806487713,0.00038915053080027846,0.00038882531298973323,0.00038639057279862913,0.00038322430544021467,0.0003793554228064693,0.00014442122266204214,0.0003705265584525373,0.0003672061917830902,0.0003647892546240427,0.0003621949542575828,0.00035949319425349427,0.00035667395238783044,0.00035372761994207106,0.00012248840671140275,0.00012250478626621458,0.00012255174412880842,0.00012260701307281383,0.00012266941010401748,0.00012277162735754719,0.00035366694046827654,0.00035368406509429367,0.0003537445584550211,0.00035379660198484384,0.00012292064808421484,0.00012287975676956325,0.00012277051055170654,0.0003534716425066761,0.00012243537050403514,0.0003530446159421168
SAU,6.671510429502767e-05,6.316263644347904e-05,5.853046657242045e-05,5.2756542841650124e-05,4.6870925798516717e-05,4.08736154430202e-05,3.47832273272211e-05,2.8612171819159774e-05,2.2431378715387856e-05,1.63218507125698e-05,1.0354143568553966e-05,4.4761386239760295e-06,-9.17516615135604e-07,-2.229755476791716e-06,-7.487638173055638e-06,-1.0095208005098338e-05,-1.3856869871451899e-05,-1.8241302292738737e-05,0.00021145209361273453,-1.8450004632194084e-05,-2.1825149331486618e-05,-3.0684412406504284e-05,-3.826353451814727e-05,-4.4007123668428e-05,-4.9980609006936195e-05,-5.573589041310678e-05,-5.830364792435043e-05,-6.049497311849721e-05,-6.228654537784712e-05,-6.297127248552944e-05,-6.422016211557658e-05,-6.611211472064973e-05,-6.766778696010842e-05,-6.849600325726691e-05,-6.893237715376729e-05,-6.89309838211456e-05,-6.941670715852281e-05,-7.145834015778103e-05,-7.150046950878835e-05,-7.087517353577055e-05,-7.214837325197052e-05,-7.284022932145613e-05,-7.248398617770458e-05,-7.135774788880704e-05,-6.904239304282461e-05,-6.789829823840627e-05,-6.728148431544171e-05,-6.385227228151364e-05,-6.911313263152313e-05,-6.614502979729819e-05,-6.163782389248437e-05,-6.058270249723177e-05,-6.172615354136163e-05,-6.284905517423966e-05,-6.796680240781508e-05,-6.951805279004341e-05,-6.913487551204049e-05,-6.689241001474192e-05
SEN,0.00012829190604888953,0.0001262494059603121,0.00012417274988351762,0.0001220618853586146,0.00011990461907729683,0.00011771475531613272,0.00011547310774939236,0.00011321269359629798,0.00011088795263650174,0.0001085557094163639,0.00010632250588921031,0.00010411585935323277,0.00010187406122757356,9.959703526788935e-05,9.740931812837523e-05,9.529492379133157e-05,9.422094235883458e-05,9.319725564114503e-05,9.22649739378496e-05,9.122296645944218e-05,9.00193322918614e-05,8.888119229700854e-05,8.767328694262783e-05,8.652349130943773e-05,8.545191457730514e-05,8.458434187587486e-05,8.361491061656924e-05,8.251041848456995e-05,8.202482523385122e-05,0.0003125789651817998,8.122230884840009e-05,0.00031168609884367926,0.00031115897476885316,7.951117893502681e-05,0.0003100860909028717,7.878814515644595e-05,0.00030912913235455787,0.0003087241145244393,7.74151772245496e-05,0.0003077482007847926,0.00030731369998879374,7.60533719082693e-05,0.0003062081895610305,7.421294085993853e-05,7.300880206985346e-05,7.179104866099008e-05,7.072569904117206e-05,6.966659764439534e-05,6.827884425175295e-05,6.695013705780652e-05,0.00029663426600609675,6.44340444049912e-05,6.319611381624932e-05,6.192443499424838e-05,6.0399203050672456e-05,5.911080778312339e-05,5.784677167735917e-05,5.662330537124869e-05
SRB,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,2.280045677632683e-05,0.00025253868736967855,0.00025184060416740916,2.0284254656146984e-05,1.9589274045887645e-05,1.8897396027638436e-05,1.8842200387154698e-05,1.8646179268608934e-05,0.00024793375868118123,0.00024727120359723816,1.3895010043687698e-05,1.4087328310182415e-05,1.3990936763815708e-05,1.4091366765659426e-05,1.3973030808199873e-05,1.3734309526844247e-05,1.3811103039295636e-05,1.481406205683318e-05,1.5573509977437187e-05,1.3807234960769196e-05,1.2620125031593583e-05,1.3172812111669161e-05,1.1818226147685838e-05,1.23222189634294e-05,1.1789291840756007e-05,1.0265219202541586e-05,1.0109539541781987e-05,1.031025688521117e-05,1.0957762692420555e-05
SLE,0.00013491261837950266,0.00013316750625851269,0.00013132784109368777,0.00012931319312032508,0.00012723512931984168,0.0001251143341473603,0.0001229245727856743,0.00012068275571790183,0.00011843665174566945,0.00011611414461047054,0.00011372169495120515,0.00011130131295471722,0.00010886215452886007,0.00010635429502994196,0.00010452403048356252,0.00010321194324903283,0.00010195805177936987,0.0001007516448609194,9.948670288085183e-05,9.815656949610438e-05,9.68220809585899e-05,9.553272733229882e-05,9.407788314590938e-05,9.273403265934734e-05,9.12839109046222e-05,9.01506045559429e-05,8.949310601092472e-05,8.88659868853441e-05,8.810625332354748e-05,8.730368085754145e-05,0.0003174787463991952,0.0003167230929281311,0.00031601848890190653,0.00031532247973199516,0.00031457643972640276,0.00031385658080119674,0.00031309243658348817,0.0003123015972396793,0.00031155298365572164,0.0003107890824619389,0.0003101461989925763,7.855751692952313e-05,7.78198328243535e-05,7.706294195980221e-05,7.609061148482734e-05,7.493510466561697e-05,7.378026411480854e-05,7.263208193019895e-05,7.140519468028564e-05,7.020747890036922e-05,6.904502939067764e-05,6.795908815761853e-05,6.691062598155359e-05,6.567953151433999e-05,6.430157433525545e-05,6.29632665989398e-05,6.16950561710537e-05,6.043508700473294e-05
SGP,-0.00010872516845492853,-0.00010869865112564324,-0.00010865342058383293,-0.00010868310241078449,-0.0001086472583133631,-0.00010858913302674495,-0.0001085206556659638,-0.00010842518469306135,-0.0001083048504166518,-0.00010817405895550402,-0.00010800570635277097,-0.00010778260046618993,-0.00010729573927096211,-0.00010653698317515781,-0.00010636562624415701,-0.00010605457317342185,-0.00010595352573265741,-0.00010555166314089198,-0.00010473465480262902,-0.00010354652973736773,-0.00010277366659315824,-0.00010221747507422769,-0.00010157508348016559,-0.0001008870465824387,-0.00010114898631493469,-0.00010138235101854083,-0.00010052779942302281,-9.893753810328809e-05,-9.722623823861013e-05,-9.552983103398638e-05,-9.24767224608061e-05,-9.058801890323632e-05,-8.809741586935337e-05,-8.432470834381537e-05,-8.043825580247187e-05,-7.891296672463504e-05,-7.874838864980655e-05,-8.400528414138716e-05,-8.404368806433249e-05,-8.166624535221873e-05,-8.415475841420746e-05,-8.362328597625912e-05,-8.180750449461715e-05,-7.732328750209501e-05,-7.460304860833165e-05,-7.02003373401148e-05,-6.365182866171975e-05,-6.298755182419758e-05,-6.423655908384279e-05,-5.4628761522651205e-05,-4.693597261120117e-05,-4.502122415435251e-05,-4.3378326119941385e-05,-4.269026136918041e-05,-4.4905452873675495e-05,-4.36595797914317e-05,-3.95277303074685e-05,-3.457436448612914e-05
SVK,6.9652320574326e-05,6.729124805465047e-05,6.49053547988942e-05,6.249464080705728e-05,6.0065311263159834e-05,5.761426357519178e-05,5.514149774315312e-05,5.264391117503377e-05,5.0137016830884164e-05,4.761150693467407e-05,4.4657839341072065e-05,4.1384604770431185e-05,3.8102062423760024e-05,3.479780193301829e-05,3.147802848222611e-05,2.8145844663393586e-05,2.4813660844561068e-05,2.1472169249698295e-05,1.8127575062825427e-05,1.4782980875952545e-05,1.2698039045174665e-05,1.1249128576464444e-05,9.80021810775421e-06,8.351307639043975e-06,6.908602354353918e-06,5.465897069663862e-06,4.026294376983908e-06,2.589794276314003e-06,1.1563967676542138e-06,-2.7389814899551326e-07,-8.402645165375109e-07,-3.8540019352274713e-07,1.0467313926577448e-08,9.733005343071766e-07,2.3739935024825657e-06,3.00008387729929e-06,3.128117663502044e-06,3.7705458973867964e-06,4.081273582092924e-06,4.00399759672541e-06,4.57274291138185e-06,5.981985505098124e-06,8.966918354089357e-06,1.1697459565354216e-05,1.3335165066291168e-05,1.550791137530106e-05,1.9359294329454e-05,2.2821203866046024e-05,2.0808911189076917e-05,2.1888302213772716e-05,2.4573221046717778e-05,2.3992069219713982e-05,2.532472884759336e-05,2.6260827173998448e-05,2.3874418641289938e-05,2.4359619694380407e-05,2.569119952733548e-05,2.800326996300747e-05
SVN,9.761752412040074e-05,9.505168052805948e-05,9.243929805556695e-05,8.97865818869433e-05,8.70997372062087e-05,8.437255882934299e-05,8.161125194036632e-05,7.880961135525852e-05,7.598004744205998e-05,7.311635501675046e-05,7.011304595098706e-05,6.674363102803352e-05,6.334629277698919e-05,5.9914826013833934e-05,5.6455435922587884e-05,5.296501991124097e-05,4.94652961238638e-05,4.5943854192416016e-05,4.241000189292788e-05,3.886063663338934e-05,3.6080714192352156e-05,3.55811968787283e-05,3.5081679565104416e-05,3.4582162251480564e-05,3.4085747529866786e-05,3.358312762423281e-05,3.308361031060896e-05,3.258409299698507e-05,3.208457568336122e-05,3.1585058369737344e-05,2.8330874303919893e-05,2.8167283857559524e-05,2.819635785892898e-05,2.916220189764482e-05,3.2741751229493085e-05,3.275586611444469e-05,3.225879567770198e-05,3.301152891932321e-05,3.32480418757718e-05,3.172040502730642e-05,3.1961690370361086e-05,3.3222849616250415e-05,3.607649818800554e-05,3.813182810116172e-05,3.8434754697562045e-05,3.955660742635192e-05,4.361594870268523e-05,4.718774699967818e-05,4.326798119507302e-05,4.1200154027695334e-05,4.233534069415479e-05,3.880219973165396e-05,3.909404444161191e-05,3.922648779622088e-05,3.4677688665293574e-05,3.4792703632406316e-05,3.61121880638816e-05,3.838079690316008e-05
SOM,0.00014278626746561863,0.00014112330472569997,0.00013942631504137203,0.000368640427031113,0.00013619394012019976,0.00013457410830638317,0.0001329231178809582,0.00013124112904517693,0.0001295330164641256,0.0001277899533084914,0.0001260141323744782,0.00012423050486115925,0.0001224221279944843,0.00012053318022178963,0.00011914417102026166,0.00011837484293777029,0.00034836246813829035,0.00034757900952703345,0.00011591768950721044,0.0003459831592283098,0.00011433125642731215,0.000344403512053762,0.00034358644151282256,0.0003427800446534429,0.00011111420893131106,0.0003411606504608474,0.00034025895814039463,0.0003391991032123635,0.0003381406076817843,0.0003370367998343338,0.0003359539952228137,0.0003348618828352634,0.0003337697704477131,0.0003326652476921224,0.00033155451975251156,0.00033043758662888056,9.844997682821636e-05,9.7320633336545e-05,9.618198206884338e-05,9.50371256171216e-05,0.00032475363806640277,0.00032359637124664063,9.03553142739016e-05,8.795080546608484e-05,8.553078369821765e-05,0.00031394731009527267,0.00032231189815446496,0.0003173260327942565,0.00031225639744977574,0.0003070905817529823,0.0003018472012559368,0.00030011595491430865,0.0002985793527541857,0.0002968325870361303,0.0002950744257609365,0.0002933057508280461,0.000291536892289106,0.0002897437351265376
ZAF,5.4680953864027686e-05,5.435123004888031e-05,5.4042031934646004e-05,5.3731692703920284e-05,5.3419283216369185e-05,0.00028397228015615106,0.00028368092099152227,0.0002833689536004164,0.0002830954990237446,0.00028283207747954763,0.0002827182740462879,0.0002825555043829761,0.0002827251517722467,0.00028285585724768,0.000282685460505493,0.0002823882375671546,0.00028233898851472464,0.00028236916839662535,0.00028258690454224084,0.00028331568106111,0.00028280924592967004,0.0002819363689467821,0.0002816749830632998,0.00028070740519812033,0.00027910820589234866,0.000277694827206057,0.0002766932436978464,0.00027518873639349403,4.2722263070585805e-05,4.151538266042846e-05,4.008013567297377e-05,3.880175822166452e-05,3.7198758004222905e-05,3.576553266082156e-05,3.462460452256011e-05,3.283456818992677e-05,3.140293714644507e-05,2.9453242138624944e-05,2.7877127179443373e-05,2.6331063762764134e-05,2.4428010733109433e-05,2.259379014984206e-05,2.2337679372798645e-05,2.1891976401155713e-05,2.0843216519830335e-05,1.9417177312433813e-05,1.8315597321816944e-05,1.625928478199171e-05,1.472352719777807e-05,1.4770840660171178e-05,1.3917502382627966e-05,1.1700564150224122e-05,9.310595884870219e-06,7.23871218557416e-06,4.830101874660867e-06,2.704633679837952e-06,2.1192455386178375e-06,8.317165471084651e-07
SSD,0.00016140469069444432,0.00016145075857783715,0.00016148325081634564,0.00016152038179268244,0.00016155976188186568,0.00016159343246951584,0.00016163911739635172,0.0001616755873120889,0.00016172169581975493,0.00016177808521158308,0.00016182391780459612,0.00016187251906816115,0.00016195255623859423,0.00016205727271393,0.00016215270888286234,0.0001622699929784326,0.00016240750080662533,0.0001623550900829088,0.0001624583193144502,0.00016238089797403956,0.00016254997407402555,0.00016252012474576906,0.0001617926193466526,0.00016014067060458843,0.00015845560381486966,0.00015669171917578648,0.0001548675943797602,0.00015248799945507757,0.00015023056162651407,0.0001477277044625437,0.00014519232200838482,0.00014239351825797746,0.0001402476114113293,0.0001400154036885042,0.0001396580875098485,0.0001390735174482187,0.00013877322565143262,0.00013835477872886344,0.00013792943501177797,0.00013757635960638253,0.00013719870204975212,0.0001368392076192121,0.00013651286584845544,0.00013620560433494897,0.0001359331722506336,0.00013577038413006872,0.00013561568994303812,0.0001354004743758945,0.00013487077903686102,0.00013466847973847166,0.00036502997612166674,0.0003640667431216552,0.00036414584154437034,0.00036296321360538,0.0003620271224369745,0.00036128250035455384,0.00036049444198399193,0.00035965984473327874
ESP,1.588903516891598e-05,1.2852041427694532e-05,9.858882238577738e-06,6.857136514816452e-06,3.931662061891909e-06,1.0456862472299548e-06,-1.8511777265236358e-06,-4.831585949800882e-06,-7.601030382379173e-06,-1.0330803128547652e-05,-1.267061474273328e-05,-1.441991968859027e-05,-1.591608939521897e-05,-1.7435698908378964e-05,-1.8979578433718887e-05,-2.095006399289892e-05,-2.2570272425792126e-05,0.00020713882985668326,0.00020680330140912106,0.00020536481517672748,0.00020287632368249758,0.00020189962292688126,-3.0478473162935064e-05,-3.1188093825151235e-05,0.00019920209722563184,0.00020058258221557283,0.00020186783026353002,-2.8008808626575943e-05,-2.7578243950912598e-05,-2.466560087241798e-05,0.0002068140426681593,-2.280144105364284e-05,-2.6261184413944346e-05,-2.642844385548489e-05,-2.430491291168848e-05,-2.3822680713228843e-05,-2.566757642403189e-05,-2.5151680068240197e-05,-2.503186966241173e-05,-2.6442007537700324e-05,-2.5950295362078485e-05,-2.460911956870538e-05,-2.0238109845238298e-05,-1.706653469022672e-05,-1.601287212059812e-05,-1.450439295951414e-05,-1.0404478281340928e-05,-7.88047650836819e-06,-1.2449468151274381e-05,-1.4949544754631482e-05,-1.435542052736977e-05,-1.8895292326696515e-05,-1.876204157099134e-05,-1.9020147419256453e-05,-2.406447125736811e-05,-2.3908439278788517e-05,-2.2808647145526744e-05,-2.0931734921896377e-05
LKA,0.00013048240445376962,0.00012997791371070522,0.00012944737365801806,0.00012914753092578278,0.00012888684071574017,0.000128587098659905,0.00012829263039882622,0.0001279786222650966,0.00012768614925351705,0.0001274087046416548,0.0003579682538012541,0.0001268088387675763,0.00012652236509270087,0.00012626731626753175,0.00012596653560976588,0.00012563081172229084,0.00012535361022175925,0.00012492209957619597,0.00012464814651826818,0.00012437501150545439,0.00012418574718427275,0.0001242567872946705,0.00012433072314072685,0.0003552998754337076,0.0003553387002998674,0.00035541235483027946,0.00035547175817416917,0.000355535248471442,0.00035557600151227763,0.00035568942838508377,0.00035579336128449134,0.0003558820781517333,0.00035596298563315157,0.00035609448546880084,0.0003562180906282194,0.00035631678262950777,0.00035643316484381673,0.0003565218249268272,0.00035655457308278736,0.00035663984036517064,0.00035664372320072817,0.00012586899943713826,0.00035691263191321357,0.00012619134527159164,0.00035731694444916275,0.00035757983167556074,0.00035785443840296194,0.0003583714764198541,0.0003584793864637101,0.00012848459306612025,0.00012899498492128432,0.00012921459421548183,0.00012950873409863206,0.0001296882881556835,0.0001295987481201552,0.000129477256891968,0.00012950321337905802,0.00012921528949274332
SDN,0.00015375012260824362,0.0001521921504224219,0.00038142612483653724,0.000379732009471246,0.0003779811939706095,0.00037616261712823825,0.0003742846950088207,0.0003723324034460927,0.00037032459604308164,0.0003682495047239806,0.0003660987021738527,0.0003638731034940246,0.0001311712673092114,0.00013063064464644927,0.00013007453649326354,0.0003604016451677186,0.00012901382940474996,0.00012829746399087503,0.0001277305333482378,0.00012697364435761832,0.00012646635539940548,0.00012575083323691997,0.00035491358543964944,0.00035186857288505664,0.000348784237098789,0.00034562108346315696,0.0003423945870785718,0.0003386157231573403,0.00033497452929227834,0.00033110342905186,0.00032722772684934387,0.0003231103214946499,0.00032000261112487505,0.0003199906874347661,0.0003198536552888265,0.0003194924718519229,0.0003194186692718731,0.0003192267115660402,0.0003190340622497112,0.0003189136812450722,0.0003187687180891982,0.0003186450206514248,0.00031855757846544473,0.0003184954217207351,0.00031846499181320645,0.00031855041105344846,0.0003186439242272248,0.00031868312120490825,0.00031837681249060094,0.000318369976488847,0.00031821456210877265,0.0003180262712411533,0.00031759805687155314,0.0003172868713687176,0.00031702497685351096,0.0003162181978820236,0.0003161589428330527,0.00031295897544354474
SUR,2.879044845565875e-05,2.8693650446679887e-05,2.8603770930181852e-05,2.871832508146113e-05,2.949476471365522e-05,3.0323562130715275e-05,3.1129612493165954e-05,3.18980763338979e-05,3.266095143674905e-05,3.34188994686386e-05,3.421737589439701e-05,3.101608673259036e-05,2.389152500938325e-05,1.6884794748750313e-05,9.849979343312846e-06,2.8020092928685085e-06,-3.837115135483095e-06,-1.0520096598906433e-05,-1.7217726534490997e-05,-2.387473404208419e-05,-2.381007960713381e-05,-2.3965627304230105e-05,-2.430672316199419e-05,-2.4620227476872467e-05,-2.485370718635166e-05,-2.5067939273539178e-05,0.00020578405741643164,-2.4831844300289533e-05,-2.693647425921118e-05,-2.7637617547477002e-05,-2.7721110931371905e-05,-2.8093079757622548e-05,-2.827655837612996e-05,-2.8055362897031505e-05,-2.8084224330398466e-05,-2.790143435015586e-05,-2.7991519897433288e-05,-2.778646559382121e-05,-2.8607288774874123e-05,-2.8709097719693515e-05,-2.923816860454922e-05,-2.88698131252741e-05,-2.8698989020178026e-05,-2.8468969163523075e-05,-2.7622595931857315e-05,-2.555659256426126e-05,-2.471312156249712e-05,-2.324510436629451e-05,-2.2370771187500257e-05,-2.1180015898676307e-05,-2.096051138288034e-05,-1.9665202447689413e-05,-1.9221569124425536e-05,-1.8982663187792743e-05,-1.99324649444662e-05,-2.3302019399027267e-05,-2.3565966006678087e-05,-2.2636444134826808e-05
SWZ,0.00018222714039719883,0.00018079119876108634,0.0001792261825229747,0.00017750692514690035,0.00017560106852916206,0.000173558261659381,0.00017177101748374804,0.0001698709296685974,0.00016789663018442475,0.00016572198083001667,0.00016344046677176614,0.00016095561669674595,0.00015847380904689996,0.00015572633684977455,0.00015275028377854846,0.00014948947075419576,0.00014818295258387022,0.00014721803650357833,0.00014630384505679442,0.0001454734932996292,0.0001444201814138733,0.00014322875213156457,0.00014211886186356668,0.0001408515885679861,0.00013945712657765155,0.0001384142483759244,0.00013741663966218375,0.0001363447293380144,0.00013510046733909866,0.00013442054287437951,0.00013317831952360022,0.00013203505408870752,0.00013079874975063812,0.0001295266593056811,0.0001285070561332359,0.00012699481769369388,0.00012598127524171912,0.00012619119892814688,0.00012654043095312783,0.00012714532967906343,0.00012731250633258957,0.0001275813465964681,0.00012884084888583334,0.00012988069354036478,0.00013072260998066746,0.00013122712349202865,0.0001316527219105738,0.0001307628297291886,0.00013037682328067752,0.00013060537805046376,0.0001303021538731404,0.0001298757894083576,0.00012906663134840536,0.0001283794972226377,0.00012750744493414967,0.00012673453527746814,0.0001268038443989173,0.00012648700860018512
SWE,-5.533035111797058e-05,-5.8150626192707175e-05,-6.088654767329738e-05,-6.344356484991968e-05,-6.59387523743831e-05,-6.831365464224297e-05,-7.052793610240677e-05,-7.274760900371086e-05,-7.477457415442206e-05,-7.655656564443749e-05,-7.774316047980532e-05,-7.771963342943189e-05,-7.724210774578811e-05,-7.731188820226103e-05,-7.564784723362438e-05,-7.501006703311867e-05,-7.456484741142301e-05,-7.344126689035754e-05,-7.107686605392689e-05,-6.875061924716341e-05,-7.052413981927351e-05,-7.264269486938682e-05,-7.393936406983003e-05,-7.33765532571169e-05,-7.27253915565931e-05,-6.777816671069736e-05,-6.340731919784665e-05,-6.026280145290212e-05,-5.896982057689948e-05,-5.331472395814205e-05,-5.2227898507315194e-05,-5.159328795800735e-05,-6.16789433569034e-05,-6.0243181739510484e-05,-5.588122110209483e-05,-5.3029610697231754e-05,-5.619295190541847e-05,-5.596834136543808e-05,-5.564180456076712e-05,-5.7213412116332294e-05,-6.008513221059805e-05,-5.722899252189479e-05,-4.891335710255885e-05,-4.2800376973089094e-05,-4.2273261188642525e-05,-3.901770862462038e-05,-3.1340569175184274e-05,-2.8868102558989183e-05,-3.9885104314375634e-05,-3.3398491982583614e-05,-2.5133074887095458e-05,-2.930159257530806e-05,-2.6786705464000216e-05,-2.8970076558998116e-05,-3.968517520169958e-05,-3.994571304549298e-05,-3.88111193756031e-05,-3.869647450723923e-05
CHE,-2.9928187041355334e-05,-3.06614740109232e-05,-3.1388518284360895e-05,-3.20581152509218e-05,-3.282006742155181e-05,-3.3526800211110527e-05,-3.421376430592479e-05,-3.491476379909737e-05,-3.553198241260699e-05,-3.5733419214135754e-05,-3.530839651990347e-05,-3.429704007453012e-05,-3.225153500391923e-05,-3.112921442596778e-05,-2.981103439944334e-05,-2.9375827657644808e-05,-2.8669132004748135e-05,-2.362887680221327e-05,-2.156964987366226e-05,-2.0467296446862872e-05,-2.2374203446938305e-05,-2.181198633075848e-05,-2.1783839153181734e-05,-2.257219059293839e-05,-2.220854911285889e-05,-1.3817816880412333e-05,-6.91704989288079e-06,-4.201759270798939e-06,-5.566956966599057e-06,3.899488451235985e-06,4.042603974746843e-06,5.522822394810921e-06,4.029483638155008e-06,8.524730862735229e-06,1.6576135869167993e-05,1.4447826259176847e-05,7.378811783489425e-06,8.794150393492741e-06,7.902825903604045e-06,4.93661633898825e-06,5.7368857774678e-06,8.936833731878672e-06,1.6615671257079234e-05,2.2611262491094105e-05,2.4394954538074624e-05,2.7351444208909513e-05,3.418001503016175e-05,4.44272316200125e-05,4.1389322389252114e-05,4.6717776904773106e-05,6.26103483658992e-05,5.6902808135602e-05,5.8657820899035506e-05,6.031583664264543e-05,5.501700391440958e-05,5.2744168850690444e-05,5.299716694098125e-05,5.559851562905069e-05
SYR,4.92488356937794e-05,4.7279581305000845e-05,4.5275208536389894e-05,4.326514185667871e-05,4.12456819863491e-05,0.00027002205250156513,0.00026799762542569454,3.5080854577100554e-05,3.308333495927959e-05,3.095905777177862e-05,2.9765427817787602e-05,2.8815398657896707e-05,0.0002586772906257197,2.7082054230427443e-05,2.629278836641984e-05,2.5356875401583443e-05,2.43108235386911e-05,2.3469474675327366e-05,0.00025335778007843073,0.00025269092859543576,0.00025191507496295643,0.0002512273854302396,1.9798749973013965e-05,1.907332621195175e-05,1.8246051140686332e-05,1.7216351271193684e-05,1.633004405610169e-05,1.557250384547857e-05,1.482668908755592e-05,1.4381720856285128e-05,1.3764174892870611e-05,1.3109598137041727e-05,1.2469637366639005e-05,1.1492739138903231e-05,1.0517494037883554e-05,9.534712270407606e-06,8.417494193739775e-06,7.294137200838027e-06,6.1718215806154896e-06,5.242457237839701e-06,4.197248394890879e-06,3.0610533486804978e-06,1.9110019046588063e-06,9.470533950084697e-07,4.872766478874568e-09,-9.196286291930482e-07,-1.7240381083491983e-06,-2.8533816000205387e-06,-3.976519907671701e-06,-5.102760807333006e-06,0.00022892635453596787,0.00023210651134630614,0.00023528977074865456,0.00023848233792703318,0.00023640980646429563,0.00023434037759356818,0.0002322771539068609,0.00023022323799618387
TJK,7.743318316330501e-05,7.6207659319321e-05,7.49790328833269e-05,7.373799607929243e-05,7.249385668324789e-05,7.124351210318318e-05,6.998696233909828e-05,6.872110479898313e-05,6.74521446668579e-05,6.714498805785939e-05,6.797958530857255e-05,6.881728515129582e-05,6.964567721798881e-05,7.047717187669188e-05,7.13024613513748e-05,7.212775082605771e-05,7.294683511672045e-05,7.376281681537311e-05,7.451054148980389e-05,7.517139358795222e-05,7.582604050208038e-05,7.648379000821867e-05,7.713843692234685e-05,7.778998124446492e-05,7.844152556658301e-05,7.908996729669103e-05,7.973530643478893e-05,8.038064557288687e-05,8.15565279447095e-05,8.333431316648887e-05,8.506387158229591e-05,0.00031753362941532135,0.0003191947809213538,0.00032087378110106,0.000322498733995516,0.00032413024689450663,0.0003257540333647653,0.0003274598229207762,9.816073888712329e-05,0.0003297835383519178,9.89505761212344e-05,9.8966286288197e-05,9.901529571936601e-05,9.909760202323778e-05,9.912487564033561e-05,9.919758803137081e-05,9.932758906862799e-05,9.954016396965152e-05,9.948800915178462e-05,0.0003304311749445528,0.0003305411834092435,9.974320799518596e-05,9.969795433763427e-05,9.95578665845344e-05,9.908551712325976e-05,9.860098435521915e-05,9.819861877813025e-05,9.775081948976673e-05
TZA,0.00017164941551099314,0.00017117471893344995,0.00017068761198786643,0.00017018809467424256,0.00016967616699257833,0.0001691518289428738,0.0001686119779331188,0.00016727476077677166,0.000165701746627658,0.00016402324435020138,0.0001622268435763615,0.00016031254430613832,0.00015827724394752184,0.00015610853213247165,0.00015380330626897764,0.0001513491559889995,0.0001487553890685675,0.0003768709640406442,0.00014451104319876965,0.00014322657010659397,0.00014192037887034772,0.00014057695652998042,0.00013920561086152233,0.00013779703408894325,0.0001363636365802834,0.0001348930079675026,0.0001333913534346209,0.00013185246779761817,0.0001307442817763614,0.00012974018548150222,0.00012876023296317073,0.00012771933907300813,0.00012667099439438078,0.0001256332825637841,0.0001246028954723094,0.00012357549861900428,0.000122531919222058,0.00012160095127586479,0.00012049879594481277,0.00011938801592455522,0.00011825046673607752,0.00011710879014964029,0.00011537194377599159,0.00011350550767159251,0.00011161428050356351,0.00010964209150322091,0.00010772498620214584,0.00010584835718796694,0.00010380038754673337,0.00010176185211066926,9.968365347382758e-05,9.762728379493564e-05,9.556472981326984e-05,9.34370924727718e-05,9.112995098926558e-05,8.892993255314125e-05,8.67404259319902e-05,8.455024566828489e-05
