ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GHA,189.6659249,195.1135448,211.0006339,230.4617076,266.383987,269.5233398,216.8797037,202.7814405,233.6117366,257.6815833,273.8727174,232.5687523,263.6960824,301.3670277,285.8228567,275.8790208,313.0009505,353.6983931,381.0213051,411.5000477,379.7797961,351.3017586,341.0695227,358.3779868,354.2016291,437.0675731,376.4432328,375.2094711,368.984907,402.577038,438.948882,414.6979101,375.2314228,333.329913,385.6821309,403.8047447,392.2616694,416.3917395,419.8207134,264.6926988,275.476271,311.6396199,375.9648672,426.2635109,501.8642947,929.9463807,1099.086258,1234.43853,1096.503696,1326.066112,1594.030809
GRC,597.287321,630.6139413,701.6204178,784.9543484,888.9219979,981.6523945,1052.120993,1134.356151,1284.212316,1424.994497,1575.599134,1811.461991,2386.593704,2697.392675,3006.811652,3233.102088,3705.906585,4476.633663,5440.98786,5619.983709,5130.429582,5320.157409,4786.775555,4627.231996,4590.18168,5393.839882,6260.037538,7245.206036,7482.30983,9190.34371,9775.540848,10687.47313,9914.110548,10536.04777,12273.60892,12888.81943,12495.06451,12485.06168,12238.59337,11396.23262,11857.73582,13292.349,17494.44136,20607.17607,21620.71749,23475.28114,27288.3265,30398.78242,28451.91733,25850.50196,25630.79451
GTM,253.1447136,261.7440955,281.3581927,281.770219,281.1256123,285.8878531,290.9211647,313.8418113,325.4256459,351.5758872,356.651209,367.4041328,437.1768654,523.8131451,588.5973067,687.2243969,841.8900094,910.2748461,1010.30669,1125.351574,1199.400194,1184.740359,1199.733379,1224.905303,1227.500878,891.8547108,853.6377957,923.4547926,968.0584801,860.4997156,1033.794652,1121.114312,1195.896462,1330.74062,1468.061094,1544.998768,1702.323143,1814.003272,1674.029895,1721.72898,1629.30942,1765.859563,1816.951165,1937.715706,2146.179053,2326.299385,2561.4419,2867.482868,2697.392484,2882.400219,3242.690796
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,368.8963851,380.6660062,430.6956432,422.898307,442.9511833,474.6543586,487.7498131,459.5029109,450.2522038,471.3119615,477.9680401,456.0716669,424.2972939,402.4320435,342.4785195,318.5306699,326.0799482,374.4268445,390.8845623,306.7011791,287.9229857,418.965449,366.2993585,393.1421384,435.448888,456.5525088
GNB,,,,,,,,,,115.2817839,112.4197002,122.0065984,120.6080525,129.6922501,140.0672311,142.3602184,144.3044885,152.9463449,146.6217559,135.2273436,185.944353,194.8946529,188.2564314,155.6656249,158.025446,139.8822115,182.6365226,169.0187511,214.2537087,239.7931904,247.0898164,212.5626053,217.4744789,211.4608089,222.8430935,232.0273706,225.3564831,169.4586332,180.2017231,169.2096028,152.8979158,152.9957396,349.284153,375.7946289,402.9880469,398.2471791,465.3402625,555.6594653,536.8028066,526.5210239,595.8292485
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.1628059,285.3304326,239.4022394,276.2882902,343.8908972,371.9692027,398.5397092,453.4927545,484.8261311,427.186277,402.2801127,362.8402839,314.185096,400.9321739,448.5848301,519.7491433,627.6501835,664.8202693,662.5860588,670.4032924,732.2093375
HND,172.1533915,181.2586789,185.5148285,200.1959029,216.2041998,227.2301009,240.5594139,253.428421,254.9604819,268.6425082,264.2380383,282.2236582,311.6258359,343.0486798,361.6781997,420.608552,504.8405021,565.26851,639.0353895,705.7473666,751.6962822,750.5854054,771.4865315,807.2628851,858.8753926,872.2102685,923.1975178,857.2432479,747.5304119,621.7549833,608.6067721,660.0176686,654.5291037,628.9605471,699.4096284,704.8028644,796.7568435,869.9136171,879.6798555,1139.519156,1188.759454,1197.148441,1242.265575,1311.823811,1408.130152,1550.951426,1721.552287,1896.175126,1952.345228,2077.786934,2277.016088
HKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,,,,,,,456.7815179,505.4834072,536.1302881,581.8204696,680.3794827,839.8473343,916.4445443,1038.780803,1197.285776,1331.125139,1551.142774,1787.754588,2069.195536,2121.764593,2162.04499,1965.164213,1909.100659,1936.696041,2234.695007,2460.129576,2696.235085,2782.711651,3186.444287,3287.888748,3665.570243,3801.869597,4095.681357,4411.033751,4454.430379,4521.963999,4670.654839,4713.540459,4542.72072,5175.025628,6535.293936,8246.995826,10084.52184,10936.94861,11173.56951,13534.7055,15364.67955,12634.55114,12795.65154,13909.0161
IND,,,,,,,,,,114.404194,120.6968307,125.201015,146.442233,166.5642458,161.0323114,164.1086371,189.6167729,209.3518951,227.9164288,271.2495839,275.3210064,279.2208778,296.9175881,282.2862435,302.645585,317.1100126,347.809584,361.9319056,353.8203909,375.890793,310.0837677,324.4951264,308.5347869,354.8548761,383.5509262,410.8183568,427.2361968,425.4452943,453.0124208,455.4437732,464.7269155,485.5537094,564.6188086,649.7103643,740.1159323,830.1632213,1068.678519,1042.083832,1147.239088,1419.112674,1533.665574
IDN,,,,,,,56.63365367,68.90979235,79.13590479,84.65857417,84.18336907,96.72963819,139.600737,215.954891,248.8037197,297.0771012,356.9004018,391.0344043,387.7612411,536.1936827,621.1620283,621.9773388,548.2990562,550.6831332,537.6060648,482.9562316,449.1837977,515.4126965,578.2220606,640.5666643,705.0475168,752.3179827,840.3757932,925.7216696,1041.31354,1153.587564,1078.472261,470.1961402,679.7936722,789.8058801,756.931013,909.8873302,1076.219005,1160.614924,1273.465176,1601.031191,1871.288406,2178.265663,2272.040995,2946.968514,3472.017123
IRN,,,,,245.9576002,260.9718319,281.3298836,311.5795383,340.4678385,370.1264155,449.3730214,541.5624484,831.249137,1388.887219,1488.609336,1876.818792,2138.086276,2019.064672,2299.920541,2315.308305,2400.732472,2886.592203,3357.209121,3351.433497,3590.716481,4020.485685,2488.460812,2184.129268,2075.112621,2058.750602,,,1018.749304,1125.121024,1502.099729,1799.671921,1683.633829,1611.307719,1613.599302,1536.715193,1726.63011,1718.965293,1975.538621,2353.930989,2737.112118,3140.19809,3983.582294,4899.31216,4931.282897,5674.923927,6815.570191
IRQ,245.0024199,254.6707674,250.7568718,288.1287271,305.517034,320.425203,312.4143158,342.6679942,344.7259127,362.1130932,404.1140055,505.2982002,591.9461172,1148.85288,1377.417094,1606.114177,1871.908024,2154.158842,2984.115746,3483.549332,2319.601295,2547.573356,2529.590291,2797.545786,2837.911402,2508.693053,2680.811503,2603.674044,2836.116336,,,,,,,,466.2142179,467.6216797,777.0146617,1086.380289,772.3708815,751.6201969,,956.3548273,1342.13317,2321.152171,3091.015329,4472.055182,3701.861626,4375.906225,5686.608364
IRL,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1460.131436,1673.690149,2043.540674,2381.242447,2472.256356,2920.627345,2867.765667,3366.24868,4321.894609,5333.589633,6259.338217,5879.91016,6051.297818,5810.256561,5591.003856,5905.03762,7968.194289,9411.850796,10525.68238,10977.46523,13782.27124,13837.18415,15435.48157,14396.92404,15620.68028,18818.42717,20401.53045,22146.05817,23767.46607,25731.11715,25610.4411,27228.81144,31324.70988,39771.45461,45818.24567,48739.52718,52333.43296,59286.55715,59206.75411,50245.55207,46018.57887,48248.94138
ISR,1595.860165,1132.382866,1257.743162,1375.942829,1429.319391,1513.888674,1428.446411,1412.470279,1587.769579,1806.422695,1815.93627,2278.840038,2819.451184,3721.524668,3570.763172,3531.261737,3812.971925,3690.743636,4625.286651,5616.54684,5863.582711,6095.93452,6683.435283,6261.785796,5698.715086,6908.919348,8120.01471,9881.242706,9871.574325,11264.01838,11956.0089,12838.41816,12530.99838,13830.28675,17310.09121,18464.52987,18586.73744,18392.14176,18088.97745,19859.30215,19093.10966,17195.49106,17739.70184,18588.80505,19330.02435,20624.57995,23274.30029,27591.62242,26032.16351,30389.12219,33250.0909
ITA,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2029.933298,2221.422056,2573.60261,3088.214537,3488.922244,3957.029862,3885.833578,4435.502486,5405.634713,6735.040422,8148.120532,7344.49093,7280.602289,7546.574406,7457.105018,7698.91226,10901.85534,13714.95754,15169.75603,15788.31477,20065.34534,21154.80251,22394.75541,18054.53111,18631.53091,19910.00067,22271.33092,21069.54779,21519.06412,21227.31087,19388.27875,19721.9652,21435.1393,26291.33804,29832.6129,30478.84559,31776.97775,35826.02346,38563.05309,35073.15802,33760.58975,36103.89064
JAM,452.8340281,463.3558863,484.298401,517.6204692,552.3633927,615.07726,636.4099654,594.3059535,645.6806933,751.5893307,812.3226664,974.0199876,974.3268746,1196.02158,1420.984985,1455.572374,1578.000739,1271.219982,1152.520007,1256.155368,1377.712603,1496.97573,1615.165248,1041.082723,908.7616401,1179.274629,1398.369451,1624.657452,1854.788845,1921.42603,1706.622733,1459.095649,2003.755845,2007.369266,2344.141928,2600.598346,2948.82784,3419.20432,3430.425939,3479.056754,3495.299336,3713.087774,3591.513145,3856.273424,4178.908271,4469.610846,4791.111079,5091.211141,4477.167171,4887.776198,5330.100776
JPN,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2003.647047,2234.261666,2917.658976,3931.301627,4281.359928,4581.574389,5111.295149,6230.335688,8675.013997,8953.59152,9307.839295,10212.37814,9428.87465,10213.95828,10786.78618,11465.72578,16882.27395,20355.60522,24592.77201,24505.7673,25123.63179,28540.77148,31013.64715,35451.29751,38814.89438,42522.06659,37421.67386,34294.89898,30967.28809,34998.80997,37291.70616,32716.41867,31235.58818,33690.93773,36441.50449,35781.23498,34102.20617,34094.88711,37972.23721,39473.36291,43117.76827,46134.56824
JOR,,,,,531.701915,548.2008149,494.1112653,412.9164603,486.5099527,424.084711,430.8932109,482.6761532,558.4736542,685.1729833,753.0792805,878.8055278,1055.290165,1261.613857,1555.926096,1816.476541,1961.229171,2045.095664,2050.838031,2020.010764,1936.191553,2253.030194,2292.852436,2052.178448,1350.927872,1268.223289,1182.887485,1422.671618,1435.170333,1535.894408,1603.683983,1601.9632,1625.487357,1721.583267,1741.410187,1764.413781,1826.406329,1902.388281,1974.778497,2157.162674,2326.495189,2719.822469,3022.541954,3797.413629,4027.052081,4370.721033,4665.94354
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104043,1433.461534,1320.321628,1288.239021,1350.333844,1445.56941,1468.701786,1130.113603,1229.000958,1490.926751,1658.031146,2068.123518,2874.288483,3771.278957,5291.574022,6771.416639,8513.567547,7164.931391,9070.009729,11258.63606
KEN,94.83525295,100.6042551,104.0127021,108.5589324,104.9921733,118.556282,121.3807515,128.8576693,134.193724,142.4974185,152.5537034,174.3980326,199.6953219,228.7611814,241.6792741,248.2525997,309.3759198,351.6674494,398.0716366,446.6042115,405.5632048,366.2663152,327.7813434,326.8548944,312.0563948,354.9929364,377.0782599,381.5784287,365.4306688,365.6145465,336.3233918,327.880338,222.5998385,268.3777016,329.9399953,427.3671233,453.1483,474.5095318,423.1169342,406.1157055,404.2162063,398.4099451,439.5959057,462.0497683,523.6137892,612.2325312,721.4590107,785.7342003,768.370747,787.8574283,816.8367094
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,91.62360601,103.8672749,142.3626527,120.63605,105.7698691,130.2648401,157.2902539,194.7795608,239.231464,278.7873797,302.2277793,322.7225528,403.4641509,555.6677296,608.2277798,824.423333,1041.586281,1382.921004,1746.730347,1674.387559,1845.65362,1938.112133,2117.529507,2306.860313,2367.782505,2702.641221,3367.542808,4465.670323,5438.252668,6153.093997,7122.701332,7555.272527,8219.896199,9525.43563,11467.81385,12249.17315,11234.777,7462.838645,9554.439443,11346.66499,10654.93555,12093.7573,13451.22942,15028.94015,17550.85389,19676.12418,21590.10558,19028.01293,16958.65239,20540.17693,22388.39597
KWT,,5454.2226,4980.429721,4802.342166,4348.806887,4480.980272,4166.778601,4164.996411,3989.803288,3829.358671,4800.819939,5131.332239,5832.205097,13160.55885,11450.42755,11808.44317,12034.77552,12519.49801,18982.32802,20881.51264,17406.71023,14317.39131,13240.83724,13148.47366,12393.35562,9828.932289,11650.48766,10306.94758,11807.30243,8946.505088,5505.938558,,,,17143.49245,19866.30273,18551.62079,15065.65176,16564.45564,19786.69504,17616.22906,18620.35233,22621.85829,27061.88577,35185.93067,42011.77433,44902.31827,54548.61531,37160.54324,40090.74627,51496.92715
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9451631,575.9551334,513.0359215,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.620275,308.4090314,321.726538,380.5073624,433.2351189,476.4800976,543.1107024,721.7686908,966.3936272,871.2182975,880.0385141,1123.883136
LAO,,,,,,,,,,,,,,,,,,,,,,,,491.1950741,643.5195268,469.7912299,279.4083982,149.5578219,173.1972724,203.9240847,235.26363,250.7448414,287.0273566,324.8916538,362.0130218,375.7418916,342.7715302,246.1455401,274.516905,321.2894841,323.3207344,317.0602296,360.0817871,415.2222521,472.4084631,585.6405752,702.2701311,886.7596524,930.5859445,1122.852316,1261.543593
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.155733,2572.896503,2883.556561,2796.31266,2549.032934,1854.410857,1743.067414,2007.684535,2106.882009,2273.01106,2521.006909,2745.603948,3048.976931,3300.934656,3529.940091,3983.019109,4810.669829,5950.128196,6973.160943,8713.067953,12638.14729,14857.88662,11475.69233,10743.28163,13806.97423
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.680533,1015.461212,1050.116702,1617.271936,1965.337082,2597.593375,3226.980273,3863.246579,4457.925252,5093.211696,5538.568383,5509.241734,5334.880244,5256.656911,5447.780468,5442.363165,5654.234093,5483.17952,5499.86465,6052.620352,7185.61148,8159.021981,8551.852416,9148.129013
LSO,41.21196202,47.46514188,52.36311027,56.73567571,58.80516396,59.57532062,61.03366144,62.01220893,65.23034885,66.59301377,72.59472505,75.25042926,110.3689039,134.3906156,130.1542485,125.3507077,159.9183014,214.7750609,227.6966619,330.0762521,323.8427377,237.9422384,252.6580241,210.668705,168.7364407,194.3592992,242.9515413,278.224523,287.5576088,340.8871243,373.9590417,433.9681789,426.1096891,437.6752616,489.8393914,458.5987111,477.2305058,449.8344166,435.7120417,415.4672157,377.4677708,348.346432,510.4294815,645.4934642,710.5483628,736.3828846,816.7826171,826.8081309,862.7921265,1097.040188,1243.911085
LBR,160.6442367,163.9470377,167.3337991,178.8499053,182.9741669,190.4922388,198.4795931,205.2883404,221.9046588,227.5786122,234.3004567,245.8320079,251.460663,307.6961627,354.6171273,356.0083722,390.3065209,404.0336007,444.6118638,451.6239931,431.4999763,424.2609367,390.6837287,392.1178537,387.4032079,381.0671037,442.9461015,478.3853492,367.9426191,182.7971869,168.436541,110.1705944,79.94621075,65.47315997,64.81015385,72.52703953,125.100939,140.5739055,161.1376725,182.9427735,171.7370789,174.5545683,130.912592,146.6412405,165.7600834,178.4537308,209.8140849,231.447496,302.2803524,326.6042804,378.8057084
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785.488398,7338.599127,7599.332059,6726.614886,6146.880279,5379.829171,5764.435554,6234.511474,5440.253318,5985.620463,6548.568274,5404.462368,3715.556991,4437.437161,6062.214524,7864.937572,9933.108824,12418.18359,15853.46151,10455.57487,,
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.307562,2777.173624,2314.066817,2016.122217,1902.751696,2178.196091,2339.673918,2833.094228,3170.75246,3113.119772,3267.347443,3492.733445,4082.923995,5387.26273,6564.094228,7603.966776,8864.992301,11584.24118,14071.26511,11033.58846,11148.94128,14154.60903
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.111395,2341.737013,1162.330922,1288.628726,1717.382507,2261.995994,2238.833626,1875.451414,1773.887559,1805.510758,1747.884265,1664.309096,1827.628145,2285.693374,2643.802568,2863.96318,3133.319212,3891.895346,4685.62208,4433.857082,4442.300769,4940.939807
MDG,133.8462234,138.1154367,138.4002537,142.6533297,144.4846301,152.1215707,157.5089598,165.5252097,165.0493941,169.070663,177.432718,192.9684658,231.1202433,260.5214115,301.3625218,279.7364538,293.7065638,322.8669435,407.0972003,462.142858,400.1637012,382.4222398,371.1104102,302.5923394,286.3297623,317.4368739,242.8775092,224.5414738,222.9305532,266.8922556,222.9855792,246.614824,266.5990563,228.3049883,234.892771,287.7713967,247.4504622,252.7817884,243.566786,246.282641,278.9874499,262.7418198,317.4220317,245.6704529,275.4767076,292.956519,379.0664996,471.442351,419.0909429,419.2238133,457.207965
MWI,48.39523271,49.57661373,50.4312774,50.22663245,57.74093944,63.92107582,64.58950664,57.19447142,60.36323902,64.13602967,78.30569565,84.3861118,89.44795632,106.9450059,115.7077403,122.3464221,142.2442562,161.8841232,174.8402656,198.4442893,193.2697815,179.9121064,181.7254457,173.6099226,155.7363913,154.3685061,145.1614198,159.4331962,174.6432452,199.0853928,228.1679455,184.3887021,211.2768336,119.9587357,140.2493985,224.6595421,255.9758442,163.6033417,161.2609905,153.9996381,147.6793904,223.4600948,198.1132751,208.8557635,213.1566745,234.2123961,265.9969075,302.497319,345.1947614,359.5795268,363.6415594
MYS,287.4146979,292.0336202,300.9668386,312.222826,333.1163247,344.6492999,347.6937057,353.4361232,380.6983942,392.0440713,403.7116102,468.0907948,694.1571775,839.9236991,803.3247523,932.8489447,1084.051165,1262.788247,1599.670649,1802.625098,1795.689099,1876.233647,2055.511,2254.289267,2015.450329,1741.062057,1926.643857,2050.448575,2193.958633,2417.436922,2626.079592,3079.976253,3395.414351,3685.974639,4286.168853,4743.77171,4593.671731,3228.589858,3456.859594,4004.557191,3877.996652,4130.678017,4427.459737,4918.156356,5553.943582,6179.658221,7218.397454,8460.368277,7277.762756,8729.09979,10011.98504
MLI,,,,,,,50.10304117,61.76650308,60.29057609,62.93803555,74.13579553,82.5738925,94.10663774,88.46943115,134.1774567,149.2444749,164.1298273,188.0301856,241.1804936,265.3708328,217.5584626,189.5049237,181.1474935,180.0986852,177.4003174,223.3372796,253.6837243,252.5307153,256.541051,304.0121085,297.994996,342.7453852,313.7505398,201.2346288,274.3576088,283.999332,261.5851399,267.3734292,257.627574,236.0961101,248.9630623,307.1697219,388.8183731,421.1704288,444.2846436,496.7442831,561.4963327,665.0546888,661.1317114,673.6946614,739.1683384
MRT,121.9496576,122.2339867,121.5596713,157.5917458,174.0773185,176.4634,181.7075695,194.4317465,178.9185881,182.2105436,191.9350101,217.5928643,266.1697431,321.3443681,358.1896165,383.4431211,384.0779289,375.8081374,432.017856,462.1748925,473.8131978,461.8332556,471.7306655,422.9239424,386.6189076,442.1245941,487.6600634,499.5158159,498.4166418,503.7147554,693.62099,683.9896408,567.3918717,580.3623206,606.2816658,600.1312209,566.2770768,539.1955118,534.9323422,477.6987045,464.1167288,460.2801817,527.0560226,600.0622771,694.3200828,939.1562935,1008.024395,1107.318275,860.9083679,1017.166278,1154.065936
MUS,,,,,,,,,,,,,,,,779.9040401,897.6690925,1088.847342,1278.330105,1176.546823,1171.636043,1093.041101,1093.977949,1035.366046,1063.625199,1433.667738,1828.839427,2059.374305,2088.910118,2506.184933,2669.326282,2973.205388,2973.793609,3197.336956,3599.551751,3899.442433,3646.637842,3593.241569,3651.231078,3861.038542,3780.828848,3939.281863,4587.656108,5177.366465,5054.318112,5194.467141,6182.197329,7599.976243,6928.961583,7586.969533,8741.399364
MEX,354.3868978,369.1352771,397.9025126,456.8517201,481.4794909,520.209296,550.225824,589.7779271,633.0844767,670.7484507,717.0582055,801.0900976,950.4039625,1200.983354,1426.127187,1402.256265,1253.817911,1529.817355,1957.934293,2762.594201,3477.418796,2366.261779,1988.064421,2300.32245,2369.312247,1630.019343,1731.667933,2216.295038,2644.197603,3052.032173,3577.808161,4050.999455,4399.112687,4508.423554,3005.454411,3424.935504,4056.643216,4183.745962,4703.064636,5597.44134,5905.575883,6081.833862,6481.10834,6946.120915,7666.697961,8492.469247,9124.268915,9500.822732,7590.793135,8779.137192,9698.678739
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0930952,835.0154102,625.3015386,640.1654315,460.8322558,476.992678,462.172015,527.3916381,448.83657,321.0269725,354.001668,407.7304677,458.6781966,548.2904455,720.9431325,831.1602652,950.6164233,1230.811876,1695.973286,1525.526547,1631.533195,1970.118927
MNG,,,,,,,,,,,,,,,,,,,,,1332.639034,1435.769512,1495.019841,1121.668356,1137.690352,1465.448398,1485.536696,1533.439903,1670.686625,1172.435552,1072.626645,587.2953779,339.5164004,405.9677159,631.9082865,580.9033053,505.5968612,477.3440507,445.000397,474.2060337,524.0377601,571.6020188,646.2369491,798.0243785,998.7563599,1333.877158,1631.90104,2135.811338,1715.363735,2285.645378,3181.104401
MAR,159.660985,182.4950561,198.4886938,203.706241,209.2157951,198.9956401,205.5232017,215.3398216,234.7148938,248.5695043,267.8235294,305.4494768,368.0943685,443.3133472,508.0383694,530.2799799,597.9734378,700.3267084,822.7165461,950.6082209,753.6583069,742.6901248,655.4374093,585.5616481,577.6944344,746.2826667,805.9289647,935.0634829,943.6421622,1046.433754,1107.787684,1112.671433,1030.7965,1148.741945,1229.309743,1345.176116,1209.263151,1428.653085,1400.357351,1289.461903,1299.902556,1378.851075,1683.940845,1907.434307,1975.86651,2159.463672,2452.998578,2871.346605,2906.598136,2868.644167,3094.607658
MOZ,,,,,,,,,,,,,,,,,,,,290.4181017,283.9659238,283.9965878,249.202079,255.4969229,334.2293649,391.5677834,175.9948663,156.820661,172.7632013,185.1501398,197.8584354,137.2012874,136.1458966,139.953828,140.586391,196.9043016,225.2503259,249.2386069,254.8743104,235.8383061,216.9227356,217.4614874,234.7954103,278.7826934,313.1079297,328.7073992,362.4324248,434.5301501,414.1100448,386.9631655,511.2994942
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,,,,,,,,,,,,,,,,,,,,2141.30201,1885.861271,1706.400513,1783.156053,1461.683985,1178.943969,1278.348477,1551.207407,1632.411258,1594.16937,1660.470276,1699.885694,1874.654363,1825.361226,2025.089082,2117.675566,2047.405302,2067.857791,1878.028427,1822.985594,2059.375613,1836.497753,1716.40546,2488.997385,3298.010724,3582.24386,3886.480583,4234.925154,4183.231369,4133.058699,5078.51302,5692.188831
NPL,54.78386732,58.09590314,49.3951377,48.41011005,70.40136633,85.15092331,77.49846613,69.6442393,69.66740303,74.91489077,74.77073843,84.91070931,78.88400478,96.71500058,122.429285,110.4241921,102.7831145,116.6534516,131.6396707,135.2752857,154.60987,159.0271214,158.7301019,163.5953534,162.2843182,172.636033,175.1128205,201.8692391,199.3959596,200.2936996,211.1789601,178.5330525,187.2000443,202.6758936,213.7791254,214.137928,227.2195969,218.9925889,221.8425444,236.9828443,253.9433949,251.0438722,258.1178555,291.8690418,321.4550186,352.8009747,397.9040179,477.9321764,484.266814,594.3418756,698.8144626
NLD,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2711.362014,3129.627423,3801.973092,4980.959758,5845.028883,6821.697656,7384.44502,8575.242684,10424.12375,11855.35325,12775.46956,10671.44728,10256.65777,9893.268892,9241.892364,9194.622816,12768.04787,15478.14696,16436.81853,16115.56699,19721.82824,20130.67182,22142.4269,21418.40235,22830.00164,27101.95313,26913.52152,24760.9017,25634.61786,26021.63765,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.93271,47770.80121,52951.03359,48173.90657,46622.90252,50085.05989
NZL,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2747.752652,3262.831545,4277.383811,4557.129562,4118.78533,4320.078189,4881.311824,5851.294716,6565.335116,7346.554105,7673.08924,7501.834293,7445.585835,6581.661707,7447.935388,9231.949284,12061.80179,13466.83515,13033.69544,13366.78503,11967.01984,11538.17144,12830.8688,14992.2175,17097.71338,18457.6133,17172.24973,14471.40475,15047.99641,13379.44083,13628.60337,16582.95079,21541.29354,25012.35803,27357.86079,26127.65049,31895.72781,30452.80986,26989.63692,31999.54803,36080.30166
NIC,133.3899924,142.7422384,152.9758475,173.3654431,273.5378677,285.6090516,299.965587,306.8572244,322.2283434,324.4478065,334.8688256,344.3448447,415.38313,560.7221099,565.2511889,636.6450959,748.6436082,694.0068167,496.4011177,659.6892161,740.1446334,714.1366691,779.9293918,860.9616646,723.4261929,760.4370349,993.2621376,664.4297849,250.4435008,243.9601792,351.3688961,412.8669497,394.6759228,847.7241937,888.6162295,905.7570169,905.2834303,938.8225244,967.066615,1001.256442,1028.29254,995.3579835,1000.857419,1075.98338,1158.997008,1228.304847,1330.818111,1456.310349,1420.105166,1474.748819,1631.723928
NER,141.6572158,150.8131636,161.6819257,156.2547309,175.526079,177.9946583,164.0258072,153.6567499,145.8464571,147.2852795,152.8675218,159.2328444,197.3310482,208.0951822,206.8186107,204.1366276,240.7835169,321.6328163,371.7622761,429.9653898,361.8926528,327.1219374,284.3272824,224.0964867,214.8451209,276.1268455,314.8065689,312.368147,289.8498507,319.9255942,290.8507339,283.5450168,187.8425182,176.5984061,205.1693314,209.2477299,187.3777373,203.2866958,190.4628595,163.6401098,170.6961621,183.6698779,222.8992464,240.2174387,258.2817603,266.5794323,302.2664078,364.3778518,343.3588657,340.4237146,364.4118303
NGA,96.8115643,104.1940175,107.3292171,112.933727,116.9305279,124.0210775,99.16667363,96.95829142,120.931167,223.5068005,159.8115407,208.6445298,251.5179041,401.6785695,437.0120661,554.9527703,534.4482477,525.488235,659.8775099,871.1457819,791.2171275,640.210148,438.3639768,344.634282,338.5863962,234.6870293,265.1347198,251.7000828,255.8872087,297.7751533,278.4650898,325.1778507,207.0174157,223.7613599,259.2471375,317.5348876,317.8586942,275.0452749,290.2068955,374.2242385,380.9346487,457.4736505,510.4169412,645.9256501,804.152364,1014.745588,1127.27568,1369.741589,1084.99267,1431.601239,1485.970314
NOR,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3284.438089,3708.969835,4378.263072,5641.025341,6743.810213,8126.631705,8836.163007,10157.73005,11337.52862,12903.01256,15594.7853,15334.60796,15031.3091,14722.29013,14757.75641,15474.28114,18525.63077,22080.22208,23769.41839,23840.28204,27731.80167,28077.17764,29931.6322,27404.58806,28713.47793,34162.32136,36554.67179,35917.68944,34105.91848,35645.08916,37472.67167,37867.14222,42291.82522,49263.51315,56627.65738,65767.01961,72959.76801,83556.2493,95189.86593,78457.42178,86155.52905,99143.16512
OMN,80.7840276,97.21971086,100.947524,101.615438,101.2468214,105.5443028,162.3224926,277.9308239,342.5001673,354.1062183,401.9046458,472.557281,598.6041823,1954.894616,2377.09125,2760.54452,2803.439994,2653.345883,3419.350309,5181.817077,5947.602336,5857.088876,5830.020479,6165.909338,6677.481732,4688.535362,4815.407495,4988.617923,5377.189092,6455.458948,6016.586706,6335.146765,6112.351237,6124.869158,6406.108282,7021.037459,7272.482029,6487.562147,7232.077686,9061.60246,8909.808946,8685.382437,9016.815328,10013.63322,12252.61288,14405.09193,16305.61341,23353.16501,17597.49093,20983.90034,23132.9389
